CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
1098,LA POSTA U.A.A.,1986-2015,,JESUS MARIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,58,21,102,21,45,1940.9,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA""",21.9725,-102.3625
1099,JESUS TERAN (EL MUERTO),"1985-2013, 2015",,EL LLANO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO CHICALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,58,33,102,3,43,2044,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA""",21.975833,-102.061944
1101,LAS PRESAS,1986-2015,,EL LLANO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO AGUASCALIENTES,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,54,33,102,5,13,2044.6,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA""",21.909167,-102.086944
1102,PABELLON DE ARTEAGA (DGE),1990-2015,,PABELLON DE ARTEAGA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RIO SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,8,50,102,16,45,1929.7,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO""",22.147222,-102.279167
1103,ALAMITOS CAMPAMENTO,1998-2015,,SAN JOSE DE GRACIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA CALLES,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA,OPERANDO,22,10,39,102,35,10,2603.4,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA CALLES""",22.1775,-102.586111
1104,ABELARDO L. RODRIGUEZ,2002-2013,,JESUS MARIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO MORCINIQUE,CLIMATOLOGICA,CONAGUA,OPERANDO,21,54,52,102,25,43,1970.8,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA""",21.914444,-102.428611
1105,LOS CUARTOS,2001-2015,,JESUS MARIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA,OPERANDO,21,59,11,102,21,0,1901.3,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA""",21.986389,-102.35
1106,LA PRIMAVERA,"2001-2013, 2015",,JESUS MARIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO MORCINIQUE,CLIMATOLOGICA,CONAGUA,OPERANDO,21,57,31,102,28,33,2059,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA""",21.958611,-102.475833
1108,ARROYO HONDO  (CYCNA),2002-2015,,TEPEZALA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RIO SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA,OPERANDO,22,10,57,102,12,28,1999,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO""",22.1825,-102.207778
2001,AGUA CALIENTE,1969-2012,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,6,27,116,27,15,400,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE""",32.1075,-116.454167
2002,BAHIA DE LOS ANGELES,"1953-2007, 2009-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN PEDRO,ARROYO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,36,14,113,33,22,4,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN PEDRO""",28.603889,-113.556111
2003,BATAQUEZ,1948-2003,,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,CANAL DEL ALAMO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,33,4,115,4,8,23,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.551111,-115.068889
2004,IGNACIO ZARAGOZA -BELEN-,"1964-2004, 2007-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,11,43,116,29,8,540,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE""",32.195278,-116.485556
2005,BOQUILLA SANTA ROSA DE LA MISION,"1948-1987, 2000-2007",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,1,18,116,46,37,250,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE""",32.021667,-116.776944
2006,CHAPALA,1953-2012,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,LA PALMA,ARROYO CAMALAJUE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,29,17,114,21,50,660,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LA PALMA""",29.488056,-114.363889
2007,CERRO PRIETO (CFE),1964-1977,,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,CANAL CERRO PRIETO,CLIMATOLOGICA,CFE,SUSPENDIDA,32,26,17,115,23,15,10,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.438056,-115.3875
2008,COLONIA GUERRERO,1948-1993,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTO DOMINGO,ARROYO DE LA ESCOPETA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,30,43,0,115,59,0,30,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTO DOMINGO""",30.716667,-115.983333
2009,COLONIA JUAREZ,1945-1990,,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,RIO COLORADO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,17,55,115,0,58,17,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.298611,-115.016111
2010,COMPOSTELA,1969-1982,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN VICENTE,LAGUNA DEL SALADO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,31,47,0,115,46,0,625,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN VICENTE""",31.783333,-115.766667
2011,DELTA,1948-2012,,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,RIO HARDY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,21,11,115,11,21,12,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.353056,-115.189167
2012,EJIDO JOSE MARIA MORELOS,1970-2012,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,PARAISO,ARROYO PARAISO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,18,0,114,1,33,20,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PARAISO""",28.3,-114.025833
2013,EJIDO PLAN NACIONAL AGRARIO,"1970-1976, 1981-1988",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,HUATAMOTE,ARROYO HUATAMOTE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,30,40,12,115,7,52,420,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO HUATAMOTE""",30.67,-115.131111
2014,EL ALAMO,"1948-1994, 1997",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTO TOMAS,RIO SANTO TOMAS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,31,35,36,116,3,16,1115,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTO TOMAS""",31.593333,-116.054444
2015,EL ARCO,"1953-2008, 2010-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL ARCO,LAS LAGUNAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,1,43,113,23,47,288,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL ARCO""",28.028611,-113.396389
2016,EL BARRIL,1955-2012,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL INFIERNITO,BAHIA SAN RAFAEL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,18,9,112,52,42,50,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL INFIERNITO""",28.3025,-112.878333
2017,PLANTA DE BOMBEO ROSARITO,"1969-1983, 1986-1988",,PLAYAS DE ROSARITO,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,DESCANSO-LOS MEDANOS,ARROYO EL DESCANSO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,19,40,117,2,50,72,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO DESCANSO-LOS MEDANOS""",32.327778,-117.047222
2019,EL COMPADRE,"1948-1960, 1971-1975",,TECATE,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,TIJUANA,RIO LAS PALOMAS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,20,15,116,15,15,1110,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TIJUANA""",32.3375,-116.254167
2020,EL MAYOR,"1969-1976, 1982-1992, 1995-2012",,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,RIO HARDY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,7,39,115,16,41,15,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.1275,-115.278056
2021,EL PINAL,"1969-1994, 1997-1999",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,11,0,116,17,30,1320,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE""",32.183333,-116.291667
2022,EL ROSARIO,"1953-1959, 1961-1990, 2000-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL ROSARIO,ARROYO DEL ROSARIO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,3,34,115,43,24,40,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL ROSARIO""",30.059444,-115.723333
2023,EL SOCORRO,"1956-1986, 1988-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL SOCORRO,ARROYO EL SOCORRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,19,14,115,49,14,26,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL SOCORRO""",30.320556,-115.820556
2024,EL TESTERAZO,"1970, 1972-1980, 1996-2012",,TECATE,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,TIJUANA,RIO LAS PALOMAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,17,47,116,32,4,380,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TIJUANA""",32.296389,-116.534444
2025,ENSENADA (OBS),2000-2012,76050,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,ENSENADA-EL GALLO,BAHIA ENSENADA,OBSERVATORIO,CONAGUA-SMN,OPERANDO,31,51,28,116,36,21,21,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ENSENADA-EL GALLO""",31.857778,-116.605833
2027,ISLA CEDROS,"1957-1963, 1965-1967, 1969-1988, 1990-1992, 1994-1995, 1999-2000",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SIN NOMBRE,OCEANO PACIFICO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,28,8,6,115,10,30,3,"""TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO  ENSENADA; SU UBICACI??N NO PERTENECE A NINGUNA CUENCA""",28.135,-115.175
2029,LA PROVIDENCIA,"1969, 1971-1989, 1991-1992, 1994-2005",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN TELMO,RIO SAN TELMO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,58,7,116,9,24,40,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN TELMO""",30.968611,-116.156667
2030,LA PUERTA,"1946-1959, 1961-2012",,TECATE,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,TIJUANA,RIO TIJUANA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,32,38,116,40,42,480,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TIJUANA""",32.543889,-116.678333
2031,LA RUMOROSA,"1932-1935, 1937, 1939-1941, 1945-1989, 2004-2006, 2008-2012",,TECATE,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,AGUA GRANDE,CANAL CERRO PRIETO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,32,55,116,2,47,1232,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO AGUA GRANDE""",32.548611,-116.046389
2032,LAS ESCOBAS,"1948-1998, 2000-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN QUINTIN,ARROYO DE LA ESCOPETA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,34,46,115,56,16,30,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN QUINTIN""",30.579444,-115.937778
2033,MEXICALI (DGE),"1944-1945, 1948-2012",,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,RIO NUEVO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,39,48,115,28,4,3,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.663333,-115.467778
2034,MEXICALI (SMN),"1930-1939, 1944-1945, 1947-1988",,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,RIO NUEVO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,32,33,0,115,28,0,3,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.55,-115.466667
2035,OJOS NEGROS,1948-1990,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,31,54,42,116,15,53,680,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE""",31.911667,-116.264722
2036,OLIVARES MEXICANOS,"1936, 1954-1991, 1993-2000, 2005-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,2,57,116,40,51,340,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE""",32.049167,-116.680833
2037,PRESA MORELOS,"1961-1969, 1971-1987, 1989-2012",,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RIO COLORADO,CANAL DEL ALAMO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,42,55,114,43,44,40,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO""",32.715278,-114.728889
2038,PRESA RODRIGUEZ,"1929-1930, 1932-1936, 1939-2012",,TIJUANA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,TIJUANA,RIO TIJUANA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,26,49,116,54,28,120,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TIJUANA""",32.446944,-116.907778
2039,PUNTA PRIETA,"1947, 1954-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN ANDRES,ARROYO SAN ANDRES,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,9,30,114,8,45,325,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN ANDRES""",29.158333,-114.145833
2040,RANCHO ALEGRE,1954-2012,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,PARAISO,ARROYO PARAISO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,13,43,113,45,19,120,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PARAISO""",28.228611,-113.755278
2041,NUEVO ROSARITO,"1958-1993, 1997-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,ROSARITO,ARROYO ROSARITO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,38,4,114,1,2,20,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ROSARITO""",28.634444,-114.017222
2042,ROSARITO,"1957-1970, 1972-1974",,PLAYAS DE ROSARITO,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,DESCANSO-LOS MEDANOS,ARROYO EL DESCANSO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,17,16,117,0,7,150,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO DESCANSO-LOS MEDANOS""",32.287778,-117.001944
2043,SAN AGUSTIN,1956-2012,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTA CATARINA,CA??ON DE SAN FERNANDO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,56,15,114,58,1,552,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTA CATARINA""",29.9375,-114.966944
2044,SAN BORJA,"1955-1986, 1988-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,ROSARITO,ARROYO ROSARITO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,44,7,113,45,9,445,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ROSARITO""",28.735278,-113.7525
2045,SAN CARLOS,"1962-1989, 1994, 1996-2006, 2009-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN CARLOS,ARROYO DEL MANEADERO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,47,7,116,27,49,164,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN CARLOS""",31.785278,-116.463611
2046,SAN FELIPE,1948-2012,,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,BAHIA SAN FELIPE,BAHIA DE SAN FELIPE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,1,39,114,50,7,10,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO BAHIA SAN FELIPE""",31.0275,-114.835278
2047,SAN FERNANDO,1954-1972,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTA CATARINA,CA??ON DE SAN FERNANDO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,29,59,0,115,14,0,10,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTA CATARINA""",29.983333,-115.233333
2048,SAN JOSE,"1958-1967, 1969-1974",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN RAFAEL,RIO SAN RAFAEL,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,31,4,0,115,35,0,40,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN RAFAEL""",31.066667,-115.583333
2049,SAN JUAN DE DIOS NORTE,1956-1985,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,7,57,116,9,54,1280,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE""",32.1325,-116.165
2050,SAN JUAN DE DIOS SUR,"1964-1978, 1988-1990",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL ROSARIO,ARROYO DEL ROSARIO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,30,11,4,115,8,15,600,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL ROSARIO""",30.184444,-115.1375
2051,SAN LUIS BAJA CALIFORNIA,"1961-1989, 1991, 2000-2002, 2011-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,LA BOCANA,ARROYO JARAGUAY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,43,38,114,42,39,480,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LA BOCANA""",29.727222,-114.710833
2052,SAN LUIS GONZAGA,"1962-1967, 1969, 1971-1972, 1983, 1991",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,AGUA DULCE,ARROYO DE AGUA DULCE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,30,5,0,114,37,0,1,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO AGUA DULCE""",30.083333,-114.616667
2053,SAN MIGUEL,"1960-1972, 1984-1989",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN MIGUEL,ARROYO SAN MIGUEL,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,28,35,0,113,57,0,440,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN MIGUEL""",28.583333,-113.95
2054,SAN RAFAEL,1965-1980,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN TELMO,RIO SAN TELMO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,31,2,0,115,59,0,100,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN TELMO""",31.033333,-115.983333
2055,SAN TELMO,"1948-1986, 1988, 1990, 2011-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN TELMO,RIO SAN TELMO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,57,0,116,6,0,60,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN TELMO""",30.95,-116.1
2056,SAN VICENTE,1949-2012,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN VICENTE,RIO SAN VICENTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,19,45,116,14,52,110,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN VICENTE""",31.329167,-116.247778
2057,SANTA CATARINA NORTE,"1958-1990, 1992",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN VICENTE,RIO SAN VICENTE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,31,39,26,115,49,26,1150,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN VICENTE""",31.657222,-115.823889
2058,SANTA CATARINA SUR,"1954-1989, 1991-2012",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTA CATARINA,ARROYO SANTA CATARINA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,43,19,115,7,49,317,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTA CATARINA""",29.721944,-115.130278
2059,SANTA CLARA,"1962-1975, 1981-1983, 1986-2012",,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,CERRADA SANTA CLARA,SANTA CLARA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,4,50,115,17,10,410,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CERRADA SANTA CLARA""",31.080556,-115.286111
2060,SANTA CRUZ,1959-2005,,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTO DOMINGO,ARROYO SANTO DOMINGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,52,43,115,37,40,980,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTO DOMINGO""",30.878611,-115.627778
2061,SANTA GERTRUDIS,"1955-1978, 1980-1986, 1988-1991",,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,VIZCAINO,LAS LAGUNAS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,28,4,30,113,5,30,400,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO VIZCAINO""",28.075,-113.091667
