CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
30003,ACTOPAN,1952-2015,NA,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  ACTOPAN,RIO ACTOPAN-BARRA DE CHACHALACAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,30,10,96,36,40,250,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.502778,-96.611111
30006,ALAMO,1965-2015,NA,ALAMO TEMAPACHE,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TUXPAN,RIO TUXPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,55,46,97,40,46,19,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TUXPAN",20.929444,-97.679444
30008,ALTOTONGA,"1925-1930, 1959-1991, 1993-2004, 2006-2015",NA,ALTOTONGA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  NAUTLA,RIO BOBOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,45,45,97,14,5,1867,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.7625,-97.234722
30011,ANGEL R. CABADA,1956-2015,NA,ANGEL R. CABADA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,35,50,95,26,50,28,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.597222,-95.447222
30012,ATZALAN,"1924-1936, 1938-2001, 2005-2015",NA,ATZALAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  NAUTLA,RIO BOBOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,47,20,97,14,45,1697,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.788889,-97.245833
30013,AZUETA,"1948-2013, 2015",NA,JOSE AZUETA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  PLAYA VICENTE,RIO TESECHOACAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,4,30,95,42,0,21,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PLAYA VICENTE",18.075,-95.7
30019,CAMELPO,1961-2007,NA,TIERRA BLANCA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  BLANCO,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,44,20,96,27,20,50,"TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO TIERRA BLANCA; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BLANCO",18.738889,-96.455556
30021,EL CARRIZAL,1967-2015,NA,EMILIANO ZAPATA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  LA ANTIGUA,RIO IDOLOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,21,47,96,39,30,242,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.363056,-96.658333
30022,CATEMACO,"1941-1950, 1952-1968, 1971-1979, 1981-1984, 1987-2002, 2004, 2006-2012",NA,CATEMACO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  SAN JUAN,LAGUNA DE CATEMACO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,18,25,10,95,6,49,354,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.419444,-95.113611
30025,CIUDAD ALEMAN,1951-2015,NA,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,11,15,96,5,40,35,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.1875,-96.094444
30031,COSAMALOAPAN DE CARPIO (SMN),1938-1983,NA,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,18,22,20,95,47,50,8,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.372222,-95.797222
30032,COSCOMATEPEC (SMN),"1947-2002, 2004-2008",NA,COSCOMATEPEC,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  COTAXTLA,RIO BLANCO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,4,18,97,2,46,1530,"SUSPENDIDA EN 2007; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COTAXTLA",19.071667,-97.046111
30033,COYAME (CFE),1952-2012,NA,CATEMACO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  SAN JUAN,LAGUNA DE CATEMACO,CLIMATOLOGICA,CFE,OPERANDO,18,26,15,95,1,32,342,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.4375,-95.025556
30034,COYUTLA (CFE),"1961-1988, 1990-2009, 2011-2012",NA,COYUTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TECOLUTLA,RIO TECOLUTLA,CLIMATOLOGICA,CFE,OPERANDO,20,15,21,97,38,37,132,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.255833,-97.643611
30035,CUATOTOLAPAN,1948-2015,NA,HUEYAPAN DE OCAMPO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  SAN JUAN,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,8,40,95,17,45,20,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.144444,-95.295833
30041,CHICONTEPEC DE TEJEDA (SMN),1947-2013,NA,CHICONTEPEC,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÍO  CALABOZO,RIO CALABOZO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,20,59,36,98,9,50,291,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CALABOZO",20.993333,-98.163889
30048,EL COPITAL,1961-2015,NA,MEDELLIN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  COTAXTLA,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,58,0,96,12,18,14,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COTAXTLA",18.966667,-96.205
30049,EL HIGO,"1958-1985, 1990-1995, 1997-2013",NA,EL HIGO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÍO  MOCTEZUMA 4,RIO MOCTEZUMA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,46,38,98,26,38,29,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO MOCTEZUMA 4",21.777222,-98.443889
30051,EL OLIVO,"1968-1985, 1989-2013",NA,PANUCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÍO  MOCTEZUMA 4,RIO MOCTEZUMA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,49,56,98,30,14,23,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO MOCTEZUMA 4",21.832222,-98.503889
30054,EL RAUDAL,"1961-2002, 2004, 2007-2013, 2015",NA,NAUTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  MISANTLA,RIO MISANTLA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,9,22,96,43,16,10,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO MISANTLA",20.156111,-96.721111
30055,EL REMOLINO (CFE),"1961-1982, 1984-2012",NA,PAPANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TECOLUTLA,RIO TECOLUTLA,CLIMATOLOGICA,CFE,OPERANDO,20,23,15,97,14,36,119,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.3875,-97.243333
30056,EL TEJAR,1961-2015,NA,MEDELLIN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  JAMAPA-COTAXTLA,RIO JAMAPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,4,2,96,9,30,10,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JAMAPA-COTAXTLA",19.067222,-96.158333
30058,ESPINAL (CFE),"1961-1982, 1984-2012",NA,ESPINAL,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TECOLUTLA,RIO TECOLUTLA,CLIMATOLOGICA,CFE,OPERANDO,20,15,28,97,25,7,62,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.257778,-97.418611
30066,HUATUSCO DE CHICUELLAR,"1907-1914, 1925-1936, 1938-1941, 1943-2001",NA,HUATUSCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  JAMAPA,RIO JAMAPA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,9,0,96,57,35,1284,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JAMAPA",19.15,-96.959722
30068,LOS IDOLOS,"1963-1990, 1994-2015",NA,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  ACTOPAN,RIO IDOLOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,24,30,96,30,59,100,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.408333,-96.516389
30072,IXHUATLAN DEL CAFE,"1945-1969, 1971-2012",NA,IXHUATLAN DEL CAFE,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  JAMAPA,RIO JAMAPA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,3,0,96,59,10,1350,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JAMAPA",19.05,-96.986111
30074,JALACINGO,"1925-1927, 1929, 1934-1936, 1938, 1940, 1955, 1958-1959, 1961-2013",NA,JALACINGO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  NAUTLA,RIO BOBOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,48,22,97,18,28,1880,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.806111,-97.307778
30076,JALCOMULCO (CFE),"1961-2010, 2012",NA,JALCOMULCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  LA ANTIGUA,RIO DECOZALAPA,CLIMATOLOGICA,CFE,OPERANDO,19,19,48,96,45,43,335,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.33,-96.761944
30077,JALTIPAN DE MORELOS,"1961-1968, 1970, 1972-1976, 1979-2008",NA,JALTIPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,BAJO RÍO  COATZACOALCOS,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,57,50,94,43,20,66,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO BAJO RIO COATZACOALCOS",17.963889000000002,-94.722222
30079,JOLOAPAN (CFE),"1961-2005, 2007-2009, 2011",NA,PAPANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TECOLUTLA,RIO JOLOAPAN,CLIMATOLOGICA,CFE,OPERANDO,20,14,16,97,16,46,47,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.237778,-97.279444
30081,LA FLORENCIA,1954-2015,NA,SAN JUAN EVANGELISTA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TRINIDAD,RIO TRINIDAD,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,34,30,95,10,50,109,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TRINIDAD",17.575,-95.180556
30082,LA GRANJA,1949-1989,NA,TRES VALLES,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,21,40,96,15,35,50,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.361111,-96.259722
30087,LAS ANIMAS,"1953-1993, 2009-2012",NA,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  ACTOPAN,RIO IDOLOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,30,0,96,53,6,1281,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.5,-96.885
30089,LAS MINAS (CFE),1949-2000,NA,LAS MINAS,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  NAUTLA,RIO BOBOS,CLIMATOLOGICA,CFE,SUSPENDIDA,19,41,23,97,8,51,1415,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.689722,-97.1475
30090,LAS PERLAS,"1962-1985, 1987-2015",NA,JESUS CARRANZA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,ALTO RÍO  COATZACOALCOS,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,25,0,94,54,50,22,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ALTO RIO COATZACOALCOS",17.416667,-94.913889
30093,LOMA FINA,1951-2015,NA,PASO DE OVEJAS,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  LA ANTIGUA,RIO PASO DE OVEJAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,15,45,96,23,36,30,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.2625,-96.393333
30094,LOS CAPULINES,1955-2007,NA,COTAXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  COTAXTLA,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,51,24,96,17,28,54,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COTAXTLA",18.856667,-96.291111
30102,MARTINEZ DE LA TORRE (DGE),1954-2015,NA,MARTINEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  NAUTLA,RIO MARIA DE LA TORRE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,4,45,97,3,50,89,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO NAUTLA",20.079167,-97.063889
30103,MATA DE LIMONES,1956-1996,NA,ISLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TESECHOACAN,RIO TESECHOACAN,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,6,35,95,31,40,58,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TESECHOACAN",18.109722,-95.527778
30107,MINATITLAN,"1922-1936, 1938-1939, 1944-1945, 1948-1951, 1954-1959, 1961-2002, 2004-2005, 2007, 2011-2013, 2015",NA,MINATITLAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  HUAZUNTLAN,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,59,20,94,33,31,35,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO HUAZUNTLAN",17.988889,-94.558611
30108,MISANTLA,"1925-1936, 1938-1941, 1943-1987, 1989, 2000-2004, 2006-2015",NA,MISANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  NAUTLA,RIO NAUTLA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,55,45,96,51,20,310,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.929167,-96.855556000000007
30112,MOZOMBOA,1960-2001,NA,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE ACTOPAN,RIO PAJARITOS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,30,14,96,28,20,70,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LLANURAS DE ACTOPAN",19.503889,-96.472222
30114,NAOLINCO DE VICTORIA,1955-2015,NA,NAOLINCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  ACTOPAN,RIO CEDEÑO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,39,7,96,52,23,1542,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.651944,-96.873056
30115,NARANJAL (CFE),1958-2011,NA,NARANJAL,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  BLANCO,RIO BLANCO,CLIMATOLOGICA,CFE,OPERANDO,18,48,50,96,57,44,697,"TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO NARANJAL; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BLANCO",18.813889,-96.962222
30117,PARAISO NOVILLERO,1953-2015,NA,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,15,30,95,56,30,8,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PAPALOAPAN",18.258333,-95.941667
30122,OZULUAMA,"1925-1976, 1978-1983, 2007-2013",NA,OZULUAMA DE MASCARENAS,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÍO  CUCHARAS,RIO BUENAVISTA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,21,39,40,97,51,2,165,"TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO OZULUAMA DE MASCARENAS; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUCHARAS",21.661111,-97.850556
30124,PANUCO (SMN),1942-1988,NA,PANUCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÍO  PANUCO 1,RIO PANUCO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,22,4,0,98,11,0,11,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PANUCO 1",22.066667,-98.183333
30125,PAPANTLA,"1925-1934, 1936, 1938-1942, 1949-1950, 1952-2002, 2004-2005, 2007-2015",NA,PAPANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE TUXPAN,RIO TECOLUTLA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,20,26,45,97,19,30,190,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LLANURAS DE TUXPAN",20.445833,-97.325
30130,PLATON SANCHEZ,"1960-1985, 1987-2013",NA,PLATON SANCHEZ,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÍO  TEMPOAL 2,RIO TEMPOAL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,16,19,98,22,23,57,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEMPOAL 2",21.271944,-98.373056
30131,PLAYA VICENTE,1961-2014,NA,PLAYA VICENTE,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  PLAYA VICENTE,RIO TESECHOACAN,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,49,50,95,48,40,49,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PLAYA VICENTE",17.830556,-95.811111
30132,POZA RICA,1955-2015,NA,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  CAZONES,RIO SAN MARCOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,32,27,97,28,22,50,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CAZONES",20.540833,-97.472778
30136,PUENTE JULA,"1951-2002, 2004-2005, 2007-2011",NA,MANLIO FABIO ALTAMIRANO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  LA ANTIGUA,RIO PASO DE OVEJAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,11,46,96,20,38,63,"TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO MANLIO FABIO ALTAMIRANO; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.196111,-96.343889
30141,RINCONADA,"1921-1924, 1945-2015",NA,EMILIANO ZAPATA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  LA ANTIGUA,RIO IDOLOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,21,10,96,33,50,263,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.352778,-96.563889
30143,JUAN RODRIGUEZ CLARA,"1953-2004, 2006-2015",NA,JUAN RODRIGUEZ CLARA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TESECHOACAN,RIO TESECHOACAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,59,35,95,24,10,148,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TESECHOACAN",17.993056,-95.402778
30146,SAN ANDRES,"1923, 1925-1934, 1939-1989",NA,SAN ANDRES TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  SAN JUAN,RIO SAN ANDRES,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,18,26,50,95,12,40,288,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.447222,-95.211111
30147,SAN JUAN EVANGELISTA (DGE),"1970-2002, 2004-2015",NA,SAN JUAN EVANGELISTA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  SAN JUAN,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,53,0,95,8,45,18,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",17.883333,-95.145833
30148,SAN JUANILLO,"1956-1987, 1989-2002, 2004-2014",NA,ACAYUCAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  SAN JUAN,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,3,54,95,8,55,39,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.065,-95.148611
30152,GARRO,1961-2015,NA,ISLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  TESECHOACAN,RIO TESECHOACAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,16,14,95,33,25,20,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TESECHOACAN",18.270556,-95.556944
30158,SANTA ROSA,1958-2015,NA,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  ACTOPAN,RIO ACTOPAN-BARRA DE CHACHALACAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,27,55,96,27,50,65,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.465278,-96.463889
30163,SOLEDAD DE DOBLADO,"1924-1936, 1938-2005, 2007-2010",NA,SOLEDAD DE DOBLADO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÍO  JAMAPA,RIO JAMAPA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,2,45,96,25,30,94,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JAMAPA",19.045833,-96.425
30167,TANCOCHAPA,"1948-1978, 1981-1985, 1987-2015",NA,LAS CHOAPAS,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,TANCOCHAPA BAJO,RIO TANCOCHAPA BAJO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,52,25,94,5,20,13,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TANCOCHAPA BAJO",17.873611,-94.088889
30168,TANTIMA,1944-1988,NA,TANTIMA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÍO  CUCHARAS,RIO BUENAVISTA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,21,19,49,97,49,59,205,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO CUCHARAS",21.330278,-97.833056
